"","X1","X2","X3","X4","X5"
"7259","red","red","green","green","red"
"7260","green","red","green","red","red"
"7261","green","red","red","red","red"
"7262","red","green","red","green","green"
"7263","red","red","green","green","green"
"7264","red","green","green","green","red"
"7265","red","green","green","green","green"
"7266","red","red","green","green","red"
"7267","red","green","green","green","green"
"7268","green","red","red","red","red"
"7269","green","red","red","green","red"
"7270","green","red","green","green","green"
"7271","green","green","green","green","green"
"7272","green","red","green","green","green"
"7273","red","green","red","red","red"
"7274","red","red","red","red","red"
"7275","green","green","green","red","red"
"7276","green","green","red","red","red"
"7277","red","green","green","green","green"
"7278","green","red","green","green","green"
"7279","red","green","green","red","red"
"7280","green","green","green","red","red"
"7281","green","red","green","green","red"
"7282","green","red","red","green","green"
"7283","red","green","red","red","green"
"7284","red","green","green","green","green"
"7285","green","green","red","red","red"
"7286","green","green","green","red","red"
"7287","green","red","red","red","red"
"7288","red","red","green","green","green"
"7289","green","red","red","green","red"
"7290","red","red","green","green","green"
"7291","green","green","red","green","red"
"7292","red","green","red","red","red"
"7293","green","green","green","green","green"
"7294","red","red","green","green","green"
"7295","red","green","red","red","red"
"7296","green","green","green","green","green"
"7297","green","green","green","green","red"
"7298","green","green","green","red","red"
"7299","green","green","green","green","green"
"7300","red","red","green","green","green"
"7301","red","red","green","green","green"
"7302","green","green","green","green","green"
"7303","red","red","green","green","green"
"7304","red","red","red","green","red"
"7305","red","red","red","red","red"
"7306","red","red","red","red","red"
"7307","green","green","red","green","red"
"7308","red","green","red","green","red"
"7309","green","green","red","red","green"
"7310","green","red","red","red","red"
"7311","red","green","green","green","green"
"7312","green","green","red","green","red"
"7313","red","green","green","green","green"
"7314","red","green","red","green","red"
"7315","red","green","green","green","green"
"7316","green","red","red","red","red"
"7317","red","green","red","green","red"
"7318","green","green","green","green","green"
"7319","red","green","green","green","red"
"7320","green","red","red","red","red"
"7321","red","red","red","red","red"
"7322","red","green","red","red","green"
"7323","green","green","green","green","green"
"7324","green","green","red","red","green"
"7325","green","green","green","green","green"
"7326","green","green","red","red","red"
"7327","green","green","red","red","red"
"7328","red","red","red","green","green"
"7329","green","red","green","red","red"
"7330","red","green","red","red","green"
"7331","green","red","green","red","red"
"7332","green","red","red","red","red"
"7333","red","green","red","green","red"
"7334","red","red","green","red","red"
"7335","red","green","green","green","green"
"7336","green","red","red","green","red"
"7337","green","red","green","green","green"
"7338","red","green","green","green","green"
"7339","green","red","green","green","green"
"7340","green","red","green","red","red"
"7341","green","green","green","green","green"
"7342","green","green","green","green","green"
"7343","red","red","red","green","green"
"7344","green","red","red","red","red"
"7345","green","red","red","green","red"
"7346","green","red","green","green","green"
"7347","red","red","green","green","green"
"7348","red","red","red","red","red"
"7349","red","green","green","green","green"
"7350","green","green","green","green","green"
"7351","green","green","green","green","green"
"7352","green","green","red","green","green"
"7353","red","green","green","green","green"
"7354","green","red","green","green","green"
"7355","green","red","green","green","green"
"7356","red","red","green","green","green"
"7357","red","green","red","green","red"
"7358","red","green","red","green","green"
"7359","red","red","red","green","red"
"7360","green","green","green","green","green"
"7361","red","red","red","red","green"
"7362","green","red","green","red","red"
"7363","green","green","green","green","green"
"7364","red","red","red","red","red"
"7365","green","green","green","green","green"
"7366","green","green","green","green","green"
"7367","red","green","green","green","green"
"7368","red","green","green","green","green"
"7369","red","red","red","red","red"
"7370","red","green","red","red","green"
"7371","green","red","green","red","red"
"7372","green","green","green","green","green"
"7373","red","green","green","red","red"
"7374","green","green","green","green","green"
"7375","green","green","green","green","green"
"7376","green","green","green","green","green"
"7377","red","green","green","green","green"
"7378","green","green","green","green","green"
"7379","red","green","green","green","green"
"7380","red","green","red","green","green"
"7381","green","red","red","red","red"
"7382","red","red","red","green","red"
"7383","green","green","green","green","green"
"7384","green","red","green","red","red"
"7385","green","red","red","green","green"
"7386","red","red","red","green","red"
"7387","green","red","green","green","green"
"7388","green","green","green","green","green"
"7389","green","green","green","green","red"
"7390","red","red","green","red","red"
"7391","green","red","red","green","green"
"7392","red","red","red","red","red"
"7393","red","green","green","green","green"
"7394","green","green","red","green","red"
"7395","green","green","red","red","red"
"7396","red","red","red","red","green"
"7397","green","green","green","green","green"
"7398","green","red","red","green","red"
"7399","green","red","red","green","red"
"7400","red","green","red","green","green"
"7401","red","red","green","green","red"
"7402","green","green","green","green","green"
"7403","red","green","green","green","green"
"7404","green","red","green","green","green"
"7405","green","green","green","green","green"
"7406","red","green","green","red","red"
"7407","green","green","red","green","red"
"7408","green","green","red","red","green"
"7409","green","green","green","green","green"
"7410","red","red","green","red","green"
"7411","red","green","red","red","red"
"7412","red","green","green","green","green"
"7413","green","red","red","red","red"
"7414","red","green","green","green","green"
"7415","green","red","red","red","green"
"7416","green","red","red","red","green"
"7417","green","green","red","green","red"
"7418","green","red","red","red","green"
"7419","red","red","green","green","green"
"7420","green","red","red","red","red"
"7421","red","green","red","green","green"
"7422","green","red","green","green","green"
"7423","red","green","red","red","red"
"7424","red","red","green","red","green"
"7425","green","red","green","green","green"
"7426","green","green","green","green","green"
"7427","green","red","red","green","green"
"7428","red","green","green","green","green"
"7429","green","green","green","green","red"
"7430","green","green","red","red","red"
"7431","red","red","green","green","green"
"7432","green","red","red","green","green"
"7433","green","green","green","red","red"
"7434","red","green","green","green","green"
"7435","green","red","green","red","red"
"7436","green","green","red","red","red"
"7437","green","green","green","green","green"
"7438","green","red","red","green","red"
"7439","red","green","green","green","green"
"7440","red","green","green","red","green"
"7441","red","green","green","green","green"
"7442","green","green","green","green","green"
"7443","green","red","red","red","green"
"7444","red","green","red","red","red"
"7445","green","red","red","green","red"
"7446","red","green","green","green","green"
"7447","red","green","red","green","green"
"7448","red","green","green","green","red"
"7449","green","red","red","red","green"
"7450","red","red","red","red","red"
"7451","red","green","red","red","red"
"7452","green","red","red","green","red"
"7453","red","red","red","red","green"
"7454","red","red","red","red","red"
"7455","green","red","green","green","green"
"7456","green","green","green","green","green"
"7457","green","green","green","green","green"
"7458","green","green","green","green","red"
"7459","green","red","red","red","red"
"7460","red","green","green","green","green"
"7461","green","red","red","green","red"
"7462","green","red","red","green","green"
"7463","red","red","red","red","red"
"7464","red","red","red","red","red"
"7465","green","red","green","green","green"
"7466","red","red","red","red","red"
"7467","green","green","red","green","red"
"7468","red","red","red","red","red"
"7469","green","green","green","green","green"
"7470","green","red","red","red","red"
"7471","red","green","green","green","green"
"7472","green","red","green","green","red"
"7473","green","red","red","green","red"
"7474","red","green","green","green","red"
"7475","red","green","green","green","green"
"7476","green","green","red","red","red"
"7477","green","green","red","green","green"
"7478","red","red","red","red","red"
"7479","red","red","green","green","green"
"7480","red","red","green","green","green"
"7481","red","red","green","green","green"
"7482","green","red","green","green","red"
"7483","green","red","green","red","red"
"7484","red","green","red","red","red"
"7485","green","red","red","red","red"
"7486","red","red","green","red","red"
"7487","green","green","red","red","red"
"7488","green","red","red","red","red"
"7489","red","red","red","red","red"
"7490","red","green","green","green","green"
"7491","green","green","green","green","green"
"7492","red","red","green","green","green"
"7493","green","red","red","red","red"
"7494","green","red","red","red","red"
"7495","red","red","green","green","green"
"7496","red","red","red","red","red"
"7497","green","red","green","red","green"
"7498","green","green","green","green","green"
"7499","red","red","red","red","red"
"7500","red","green","green","green","green"
"7501","red","green","green","red","green"
"7502","red","green","green","red","green"
"7503","green","red","green","green","green"
"7504","green","green","green","green","green"
"7505","red","red","red","green","green"
"7506","green","green","green","green","green"
"7507","green","green","red","red","red"
"7508","red","red","red","green","red"
"7509","red","red","red","red","red"
"7510","red","red","red","red","red"
"7511","green","red","green","green","green"
"7512","green","green","green","green","green"
"7513","red","red","green","green","green"
"7514","red","green","green","green","green"
"7515","green","green","red","green","red"
"7516","green","green","green","red","red"
"7517","green","red","green","green","green"
"7518","green","green","red","red","red"
"7519","red","red","green","red","green"
"7520","red","red","green","red","red"
"7521","green","green","green","green","green"
"7522","green","red","red","green","red"
"7523","green","green","red","red","red"
"7524","green","red","red","red","green"
"7525","green","green","red","red","red"
"7526","green","red","green","green","green"
"7527","red","red","green","red","red"
"7528","green","green","green","green","green"
"7529","red","red","green","red","red"
"7530","green","green","red","red","red"
"7531","red","red","red","green","red"
"7532","green","red","red","green","red"
"7533","green","green","red","red","green"
"7534","red","green","green","green","green"
"7535","green","green","green","red","green"
"7536","red","green","green","green","green"
"7537","red","red","green","red","green"
"7538","green","red","green","red","red"
"7539","red","red","red","red","green"
"7540","green","red","red","red","green"
"7541","red","green","red","red","red"
"7542","green","red","green","green","green"
"7543","green","green","red","red","red"
"7544","green","green","red","green","red"
"7545","red","green","green","green","green"
"7546","red","red","red","red","red"
"7547","green","green","green","green","green"
"7548","green","green","green","green","green"
"7549","green","red","green","green","green"
"7550","green","red","red","red","red"
"7551","green","green","red","red","green"
"7552","green","green","green","green","green"
"7553","red","green","green","green","green"
"7554","red","red","red","red","green"
"7555","green","red","green","red","red"
"7556","green","green","green","green","green"
"7557","green","green","green","red","green"
"7558","green","green","red","red","green"
"7559","red","red","green","red","red"
"7560","green","red","red","green","red"
"7561","green","green","green","green","red"
"7562","red","green","green","green","green"
"7563","red","green","green","red","green"
"7564","green","green","green","green","red"
"7565","red","red","green","green","green"
"7566","red","green","red","red","red"
"7567","green","red","green","green","green"
"7568","green","red","green","green","green"
"7569","green","red","green","green","green"
"7570","red","red","red","red","red"
"7571","green","green","green","green","green"
"7572","red","green","red","red","red"
"7573","red","green","green","green","green"
"7574","red","green","green","green","green"
"7575","red","red","red","red","green"
"7576","red","green","red","green","green"
"7577","green","green","red","red","red"
"7578","red","green","green","green","green"
"7579","red","green","green","red","green"
"7580","green","green","green","green","green"
"7581","red","red","green","green","green"
"7582","green","red","red","green","red"
"7583","red","green","green","green","green"
"7584","green","red","green","red","red"
"7585","red","green","red","red","red"
"7586","green","green","green","red","red"
"7587","red","red","red","red","green"
"7588","green","red","red","red","green"
"7589","green","red","red","red","green"
"7590","red","green","red","red","red"
"7591","green","green","red","green","red"
"7592","red","red","red","green","red"
"7593","red","red","red","red","red"
"7594","red","red","green","green","green"
"7595","red","red","red","red","red"
"7596","red","red","red","green","green"
"7597","green","green","red","green","green"
"7598","red","green","green","green","green"
"7599","green","red","green","green","red"
"7600","red","green","green","green","green"
"7601","red","red","green","green","red"
"7602","green","red","red","red","red"
"7603","green","red","red","red","red"
"7604","green","red","red","red","red"
"7605","green","red","red","red","red"
"7606","green","green","green","green","green"
"7607","red","green","green","green","green"
"7608","red","red","green","green","green"
"7609","green","green","red","red","green"
"7610","red","green","red","red","red"
"7611","green","green","green","red","red"
"7612","green","green","green","green","green"
"7613","green","green","red","green","red"
"7614","green","red","green","green","green"
"7615","red","red","green","red","green"
"7616","red","green","red","red","green"
"7617","green","red","green","red","red"
"7618","green","green","green","green","green"
"7619","red","red","green","green","green"
"7620","red","green","green","green","green"
"7621","red","green","green","green","green"
"7622","red","green","green","green","red"
"7623","red","red","red","red","red"
"7624","green","red","green","red","red"
"7625","green","green","green","red","green"
"7626","green","red","red","red","red"
"7627","green","green","green","green","green"
"7628","green","green","red","green","green"
"7629","red","green","green","green","green"
"7630","red","green","green","green","green"
"7631","red","green","red","green","green"
"7632","red","red","red","red","red"
"7633","green","green","green","green","green"
"7634","green","green","green","green","green"
"7635","red","red","red","green","red"
"7636","red","green","green","green","green"
"7637","green","green","green","green","green"
"7638","green","green","green","green","green"
"7639","red","red","red","green","red"
"7640","green","green","red","red","green"
"7641","red","red","red","red","red"
"7642","green","green","red","red","red"
"7643","red","red","green","red","red"
"7644","red","green","green","green","green"
"7645","green","green","green","green","green"
"7646","green","green","green","red","green"
"7647","red","red","green","red","red"
"7648","green","green","green","green","green"
"7649","red","red","green","green","green"
"7650","green","red","green","green","green"
"7651","green","red","green","green","green"
"7652","red","red","red","red","green"
"7653","green","red","green","green","red"
"7654","green","red","red","red","red"
"7655","red","red","green","red","red"
"7656","green","red","red","red","green"
"7657","red","green","red","red","green"
"7658","red","red","green","green","red"
"7659","green","green","red","green","red"
"7660","green","green","green","green","green"
"7661","green","red","green","green","red"
"7662","red","green","red","red","red"
"7663","red","green","green","red","green"
"7664","red","red","red","red","red"
"7665","green","red","green","green","red"
"7666","green","red","green","red","green"
"7667","green","red","red","red","red"
"7668","green","green","red","red","red"
"7669","red","green","green","green","green"
"7670","green","green","green","green","green"
"7671","green","green","green","red","green"
"7672","green","red","red","green","green"
"7673","green","green","red","red","red"
"7674","red","green","green","red","red"
"7675","green","red","red","green","green"
"7676","red","red","green","green","green"
"7677","green","green","red","red","red"
"7678","red","green","green","green","green"
"7679","green","red","green","red","red"
"7680","red","green","red","red","red"
"7681","red","red","green","green","green"
"7682","green","red","red","red","red"
"7683","red","green","green","green","red"
"7684","red","red","red","green","red"
"7685","red","green","green","green","green"
"7686","red","green","green","green","green"
"7687","red","green","red","green","green"
"7688","green","green","red","red","red"
"7689","green","green","green","red","green"
"7690","red","red","green","green","green"
"7691","green","green","red","red","red"
"7692","green","red","green","red","green"
"7693","green","green","green","green","green"
"7694","green","green","green","red","green"
"7695","green","green","green","green","green"
"7696","red","red","green","green","red"
"7697","green","red","red","green","green"
"7698","red","green","red","red","green"
"7699","red","red","red","red","red"
"7700","green","green","green","red","green"
"7701","red","green","green","green","green"
"7702","green","green","green","red","red"
"7703","green","red","red","green","green"
"7704","green","red","green","green","green"
"7705","green","green","green","green","green"
"7706","green","red","red","red","red"
"7707","red","green","green","red","red"
"7708","red","red","green","red","red"
"7709","green","red","green","green","red"
"7710","red","green","green","red","red"
"7711","red","red","green","red","red"
"7712","green","red","red","red","green"
"7713","red","red","red","red","red"
"7714","green","red","green","green","green"
"7715","red","green","green","green","red"
"7716","green","green","green","green","green"
"7717","green","red","red","red","green"
"7718","green","green","green","green","green"
"7719","green","green","green","green","green"
"7720","green","green","green","green","green"
"7721","red","red","red","red","red"
"7722","green","red","green","green","red"
"7723","green","red","green","green","green"
"7724","green","green","green","green","green"
"7725","red","green","green","red","red"
"7726","red","green","red","red","red"
"7727","red","green","red","green","green"
"7728","green","green","green","red","green"
"7729","green","green","green","green","green"
"7730","green","green","green","green","green"
"7731","red","red","green","green","red"
"7732","green","red","red","red","red"
"7733","red","green","red","red","red"
"7734","green","red","red","green","green"
"7735","red","green","red","green","red"
"7736","green","green","red","red","red"
"7737","green","red","green","green","red"
"7738","green","green","green","green","green"
"7739","red","green","green","red","red"
"7740","green","green","green","red","green"
"7741","red","red","green","green","green"
"7742","red","red","red","red","red"
"7743","red","green","green","green","green"
"7744","red","green","green","red","green"
"7745","green","green","green","red","red"
"7746","red","red","green","green","green"
"7747","red","green","green","green","green"
"7748","red","green","red","red","red"
"7749","red","green","green","green","green"
"7750","red","green","green","red","red"
"7751","green","green","green","green","green"
"7752","red","green","green","red","red"
"7753","green","green","green","green","green"
"7754","red","green","green","green","green"
"7755","green","green","green","green","green"
"7756","red","red","green","green","green"
"7757","red","red","green","red","red"
"7758","red","green","red","green","red"
"7759","green","green","green","green","green"
"7760","red","green","green","green","green"
"7761","green","green","red","green","red"
"7762","red","green","green","green","green"
"7763","red","red","red","red","green"
"7764","green","red","red","green","red"
"7765","green","green","green","green","green"
"7766","green","green","green","green","green"
"7767","red","green","green","red","red"
"7768","red","green","green","green","green"
"7769","green","green","green","green","green"
"7770","green","red","red","red","red"
"7771","green","green","green","green","red"
"7772","red","red","red","green","green"
"7773","red","red","red","red","green"
"7774","green","green","green","green","green"
"7775","green","green","red","green","green"
"7776","green","green","green","green","green"
"7777","red","red","green","red","red"
"7778","green","red","red","green","green"
"7779","red","green","green","red","green"
"7780","red","red","red","green","green"
"7781","red","red","red","red","green"
"7782","green","green","red","green","green"
"7783","green","green","green","green","green"
"7784","green","red","red","red","green"
"7785","red","green","green","red","red"
"7786","green","green","red","green","green"
"7787","green","green","green","green","green"
"7788","green","green","green","green","green"
"7789","red","green","red","green","green"
"7790","red","red","green","red","red"
"7791","green","red","red","red","green"
"7792","green","red","red","red","green"
"7793","red","red","green","green","green"
"7794","green","red","red","red","red"
"7795","red","green","green","green","green"
"7796","green","green","red","red","red"
"7797","green","red","green","red","green"
"7798","green","red","red","red","red"
"7799","red","red","green","green","green"
"7800","green","green","green","green","green"
"7801","green","red","red","red","red"
"7802","red","green","red","red","green"
"7803","green","red","green","green","green"
"7804","red","green","red","red","red"
"7805","green","red","red","red","red"
"7806","red","green","green","green","green"
"7807","green","green","green","green","green"
"7808","green","green","green","green","green"
"7809","green","red","green","green","red"
"7810","green","green","green","green","green"
"7811","red","red","green","red","red"
"7812","green","green","red","red","green"
"7813","green","red","red","red","red"
"7814","green","green","red","red","green"
"7815","green","green","green","green","green"
"7816","green","green","green","red","red"
"7817","red","red","green","red","green"
"7818","green","green","green","green","green"
"7819","red","green","green","green","green"
"7820","green","green","red","green","green"
"7821","green","green","green","green","green"
"7822","red","red","green","red","green"
"7823","green","green","green","red","green"
"7824","red","green","green","green","green"
"7825","red","red","green","green","green"
"7826","red","red","red","red","red"
"7827","red","red","green","red","green"
"7828","red","green","green","red","red"
"7829","green","green","green","green","green"
"7830","red","green","green","green","red"
"7831","red","red","red","green","red"
"7832","red","red","red","red","red"
"7833","red","red","green","red","green"
"7834","red","green","red","green","red"
"7835","red","green","green","green","green"
"7836","green","red","green","green","green"
"7837","red","red","red","green","red"
"7838","red","green","red","red","red"
"7839","red","green","red","red","red"
"7840","green","green","red","red","red"
"7841","red","green","red","red","red"
"7842","red","green","green","green","green"
"7843","red","green","green","green","green"
"7844","green","red","red","green","green"
"7845","green","green","green","green","green"
"7846","green","red","green","red","red"
"7847","red","green","green","green","green"
"7848","red","green","green","green","green"
"7849","red","green","red","red","red"
"7850","green","red","red","green","green"
"7851","green","red","green","red","red"
"7852","green","green","red","red","green"
"7853","green","red","red","green","red"
"7854","red","red","green","red","red"
"7855","green","green","red","red","red"
"7856","red","green","red","green","green"
"7857","red","green","green","red","red"
"7858","green","red","red","green","green"
"7859","green","green","green","green","green"
"7860","green","green","red","red","red"
"7861","green","green","green","green","green"
"7862","green","red","red","red","red"
"7863","red","red","green","green","green"
"7864","green","green","green","green","green"
"7865","green","green","green","green","green"
"7866","red","green","green","red","red"
"7867","red","green","red","green","red"
"7868","green","red","green","green","green"
"7869","red","red","red","green","red"
"7870","green","red","red","green","red"
"7871","green","red","green","red","green"
"7872","green","red","red","green","green"
"7873","red","green","red","red","red"
"7874","red","green","green","green","green"
"7875","red","red","red","green","red"
"7876","green","red","red","red","red"
"7877","red","green","green","green","green"
"7878","green","red","green","green","green"
"7879","red","green","green","red","green"
"7880","red","green","red","red","red"
"7881","green","green","green","green","green"
"7882","green","red","red","red","red"
"7883","red","green","red","green","red"
"7884","green","green","green","green","green"
"7885","red","red","red","green","green"
"7886","green","red","red","red","red"
"7887","green","red","green","green","green"
"7888","green","green","green","red","red"
"7889","red","red","green","green","green"
"7890","green","red","green","red","green"
"7891","green","red","red","red","red"
"7892","red","green","red","green","green"
"7893","green","red","red","red","red"
"7894","red","green","green","green","green"
"7895","green","red","red","green","green"
"7896","red","green","red","red","red"
"7897","green","green","red","red","red"
"7898","red","red","green","green","green"
"7899","green","green","green","red","green"
"7900","green","green","green","red","red"
"7901","red","red","green","red","green"
"7902","red","green","green","red","green"
"7903","green","red","red","red","red"
"7904","red","green","green","green","green"
"7905","green","green","green","red","green"
"7906","green","green","red","red","red"
"7907","red","green","green","green","green"
"7908","green","red","green","green","green"
"7909","green","red","green","red","green"
"7910","red","green","red","red","red"
"7911","green","green","green","green","green"
"7912","green","red","green","red","red"
"7913","green","green","green","green","green"
"7914","green","green","red","red","red"
"7915","red","red","green","green","green"
"7916","green","green","red","red","green"
"7917","red","green","red","red","green"
"7918","red","red","green","red","red"
"7919","green","red","red","green","red"
"7920","green","green","green","green","green"
"7921","green","red","green","green","green"
"7922","red","red","red","red","red"
"7923","green","green","red","red","red"
"7924","red","green","green","green","red"
"7925","green","green","red","red","red"
"7926","red","green","green","green","green"
"7927","red","red","green","red","red"
"7928","green","green","green","green","green"
"7929","red","green","green","green","green"
"7930","green","red","green","green","green"
"7931","red","green","green","green","green"
"7932","red","green","red","red","red"
"7933","green","green","red","red","green"
"7934","red","red","green","red","green"
"7935","red","green","green","green","green"
"7936","red","green","green","green","green"
"7937","red","green","green","green","green"
"7938","red","red","red","green","green"
"7939","red","red","red","red","green"
"7940","green","green","green","green","green"
"7941","red","green","red","red","red"
"7942","green","green","red","green","red"
"7943","red","green","green","green","red"
"7944","green","green","green","red","red"
"7945","red","red","green","red","green"
"7946","green","green","green","red","green"
"7947","red","red","green","red","red"
"7948","red","green","green","green","green"
"7949","red","red","red","red","red"
"7950","green","red","red","red","red"
"7951","red","red","green","green","green"
"7952","green","green","green","green","green"
"7953","green","green","red","green","green"
"7954","red","red","green","green","red"
"7955","green","green","green","red","red"
"7956","red","green","green","green","green"
"7957","green","red","green","red","green"
"7958","green","green","red","red","red"
"7959","green","green","red","green","red"
"7960","red","green","green","green","green"
"7961","red","green","green","green","green"
"7962","red","green","green","green","green"
"7963","red","green","green","green","red"
"7964","green","red","red","red","red"
"7965","green","red","red","red","red"
"7966","green","green","green","red","red"
"7967","green","red","green","green","green"
"7968","red","red","red","red","red"
"7969","green","red","green","red","red"
"7970","red","red","green","green","green"
"7971","green","green","red","red","red"
"7972","red","green","red","green","green"
"7973","green","green","green","green","green"
"7974","green","green","red","red","red"
"7975","green","green","green","red","red"
"7976","green","green","green","green","green"
"7977","green","red","red","red","red"
"7978","green","green","green","green","green"
"7979","green","red","green","green","red"
"7980","green","green","green","green","green"
"7981","red","red","green","red","red"
"7982","green","green","green","red","green"
"7983","red","green","green","green","red"
"7984","red","red","red","red","red"
"7985","red","green","green","green","red"
"7986","green","green","green","green","green"
"7987","green","green","red","green","green"
"7988","red","green","green","green","green"
"7989","green","red","green","red","red"
"7990","green","red","green","green","green"
"7991","red","green","red","red","red"
"7992","red","green","green","green","green"
"7993","green","green","green","red","red"
"7994","green","green","green","green","green"
"7995","green","green","red","red","red"
"7996","green","green","red","red","red"
"7997","green","red","green","red","red"
"7998","red","green","green","green","red"
"7999","red","green","green","green","red"
"8000","red","red","green","green","green"
"8001","green","green","green","green","green"
"8002","green","green","green","green","green"
"8003","green","red","red","red","green"
"8004","red","green","green","green","green"
"8005","green","green","red","red","red"
"8006","green","green","green","red","red"
"8007","green","green","red","green","red"
"8008","red","red","red","green","red"
"8009","green","green","green","green","green"
"8010","red","green","red","red","red"
"8011","green","green","green","red","red"
"8012","green","red","red","red","green"
"8013","red","red","red","red","red"
"8014","red","green","green","green","green"
"8015","green","green","red","red","red"
"8016","green","red","green","green","green"
"8017","green","red","red","red","red"
"8018","red","green","green","green","green"
"8019","green","red","red","red","green"
"8020","green","green","red","red","red"
"8021","green","green","green","green","green"
"8022","red","red","red","red","red"
"8023","red","green","red","red","green"
"8024","green","red","red","red","red"
"8025","green","green","green","green","green"
"8026","red","red","red","red","green"
"8027","green","red","green","red","red"
"8028","red","red","green","green","green"
"8029","red","green","green","green","green"
"8030","red","red","green","green","green"
"8031","green","green","green","red","red"
"8032","green","red","green","green","green"
"8033","green","green","green","green","green"
"8034","red","red","red","green","green"
"8035","red","green","green","green","green"
"8036","green","green","green","green","green"
"8037","green","red","red","red","red"
"8038","green","green","green","green","green"
"8039","green","red","red","red","red"
"8040","red","green","green","green","green"
"8041","green","green","red","green","red"
"8042","green","red","red","green","red"
"8043","red","green","green","green","green"
"8044","red","red","green","red","red"
"8045","green","green","green","green","green"
"8046","red","green","green","green","green"
"8047","green","green","red","red","red"
"8048","green","green","red","green","green"
"8049","red","green","green","red","green"
"8050","green","green","green","green","red"
"8051","green","red","green","green","green"
"8052","green","red","red","green","red"
"8053","red","red","green","green","red"
"8054","green","green","green","green","red"
"8055","red","green","green","green","green"
"8056","red","green","green","green","green"
"8057","green","green","green","green","green"
"8058","red","green","green","red","green"
"8059","red","green","green","green","green"
"8060","red","green","red","red","red"
"8061","green","green","green","green","green"
"8062","green","red","green","green","green"
"8063","red","red","red","red","red"
"8064","red","green","green","green","red"
"8065","green","green","red","red","red"
"8066","green","green","green","green","green"
"8067","green","red","red","red","red"
"8068","green","green","red","red","red"
"8069","green","red","green","green","red"
"8070","green","green","green","green","green"
"8071","red","green","green","green","red"
"8072","green","red","red","green","green"
"8073","red","green","red","green","red"
"8074","red","green","green","green","green"
"8075","green","green","red","red","red"
"8076","red","green","red","red","red"
"8077","green","green","green","green","green"
"8078","red","green","red","red","red"
"8079","red","red","red","red","red"
"8080","green","green","red","red","green"
"8081","red","green","green","green","red"
"8082","red","green","red","red","red"
"8083","green","green","green","green","red"
"8084","red","red","red","red","red"
"8085","red","green","green","green","green"
"8086","green","red","red","green","red"
"8087","green","green","red","red","red"
"8088","green","green","green","green","red"
"8089","green","green","red","red","green"
"8090","green","green","green","green","green"
"8091","green","green","green","green","green"
"8092","green","green","green","green","green"
"8093","red","green","green","green","green"
"8094","red","red","red","red","red"
"8095","green","green","red","green","red"
"8096","red","green","green","red","red"
"8097","red","red","red","red","red"
"8098","red","green","red","green","green"
"8099","green","green","green","red","green"
"8100","green","green","red","green","green"
"8101","red","green","green","green","green"
"8102","red","green","red","red","red"
"8103","red","red","red","red","green"
"8104","green","red","green","green","green"
"8105","green","green","green","green","green"
"8106","green","red","green","green","green"
"8107","green","green","red","green","green"
"8108","green","green","red","green","red"
"8109","red","red","red","green","green"
"8110","red","red","red","red","green"
"8111","green","green","red","green","green"
"8112","green","red","red","green","red"
"8113","red","green","green","green","green"
"8114","red","red","green","green","green"
"8115","red","red","red","red","green"
"8116","green","green","red","red","red"
"8117","red","green","green","green","green"
"8118","red","red","green","green","green"
"8119","green","green","green","green","green"
"8120","red","red","green","green","green"
"8121","green","green","green","red","red"
"8122","red","green","green","red","red"
"8123","red","red","red","green","red"
"8124","red","red","red","red","green"
"8125","red","green","green","red","red"
"8126","green","red","green","green","green"
"8127","green","green","green","green","green"
"8128","green","green","red","red","red"
"8129","green","green","red","red","red"
"8130","red","red","red","green","green"
"8131","green","green","green","green","green"
"8132","red","green","green","red","red"
"8133","red","green","green","red","red"
"8134","red","green","green","green","green"
"8135","green","green","red","red","green"
"8136","red","green","red","green","red"
"8137","red","red","green","green","green"
"8138","green","green","green","green","green"
"8139","green","green","red","red","green"
"8140","green","red","green","red","green"
"8141","green","red","red","red","red"
"8142","green","green","green","green","green"
"8143","green","green","green","green","green"
"8144","red","green","green","green","green"
"8145","red","green","red","red","red"
"8146","green","green","green","green","green"
"8147","red","red","red","green","green"
"8148","green","red","green","green","green"
"8149","green","red","red","green","red"
"8150","green","green","red","red","red"
"8151","green","green","green","red","red"
"8152","green","green","red","red","red"
"8153","red","green","red","red","red"
"8154","red","red","green","red","green"
"8155","red","green","red","green","green"
"8156","green","red","red","green","red"
"8157","red","green","green","green","green"
"8158","green","green","green","red","green"
"8159","green","green","red","red","red"
"8160","green","red","red","green","green"
"8161","red","red","red","red","green"
"8162","red","green","green","green","red"
"8163","green","green","red","red","green"
"8164","red","red","green","red","red"
"8165","red","green","green","green","green"
"8166","green","green","green","green","green"
"8167","red","green","green","green","green"
"8168","red","green","green","green","green"
"8169","green","green","green","green","green"
"8170","green","green","red","red","red"
"8171","green","green","green","red","red"
"8172","green","green","red","red","green"
"8173","red","red","green","green","green"
"8174","red","green","green","green","green"
"8175","green","red","green","red","red"
"8176","red","red","green","red","red"
"8177","green","red","red","green","red"
"8178","green","red","green","green","green"
"8179","red","red","green","red","red"
"8180","red","green","red","red","red"
"8181","red","green","red","green","red"
"8182","green","green","green","green","green"
"8183","green","red","red","green","green"
"8184","red","red","red","red","red"
"8185","red","green","red","green","red"
"8186","green","red","red","red","green"
"8187","red","red","red","red","red"
"8188","red","red","red","green","red"
"8189","green","red","red","green","red"
"8190","red","green","red","green","red"
