"","X1","X2","X3","X4","X5"
"8019","red","red","red","red","red"
"8020","red","red","red","red","red"
"8021","red","red","red","red","red"
"8022","red","red","red","red","red"
"8023","red","red","red","red","red"
"8024","red","red","red","red","red"
"8025","red","red","red","red","red"
"8026","green","red","red","red","red"
"8027","red","red","red","red","red"
"8028","red","red","red","red","red"
"8029","red","red","red","red","red"
"8030","red","red","red","red","red"
"8031","red","red","red","red","red"
"8032","red","green","green","green","green"
"8033","red","red","red","red","red"
"8034","red","red","red","green","red"
"8035","red","red","red","red","red"
"8036","red","red","red","red","red"
"8037","red","red","red","red","red"
"8038","red","red","red","red","red"
"8039","green","red","red","red","red"
"8040","red","red","red","red","red"
"8041","red","green","green","green","green"
"8042","green","red","red","red","red"
"8043","red","red","red","red","red"
"8044","red","red","red","red","red"
"8045","red","red","red","red","red"
"8046","red","red","red","red","red"
"8047","red","red","red","red","red"
"8048","red","red","red","green","red"
"8049","red","red","red","red","red"
"8050","red","red","red","red","red"
"8051","red","red","red","red","red"
"8052","red","red","red","red","red"
"8053","red","red","red","red","red"
"8054","red","red","red","red","red"
"8055","red","red","red","red","green"
"8056","green","red","red","red","red"
"8057","red","red","red","red","red"
"8058","red","red","red","red","green"
"8059","red","red","red","red","red"
"8060","red","red","red","green","red"
"8061","red","red","red","red","red"
"8062","red","red","red","red","red"
"8063","green","red","red","red","red"
"8064","red","red","red","red","red"
"8065","red","red","red","red","red"
"8066","red","green","red","red","red"
"8067","red","red","red","red","red"
"8068","green","red","red","red","red"
"8069","red","red","red","red","red"
"8070","red","red","red","red","red"
"8071","red","red","red","red","red"
"8072","red","green","red","red","red"
"8073","red","red","red","red","red"
"8074","red","red","red","red","red"
"8075","red","red","red","red","red"
"8076","red","red","red","red","red"
"8077","red","red","red","red","red"
"8078","red","red","red","red","red"
"8079","red","red","red","red","red"
"8080","red","red","red","red","red"
"8081","red","red","red","red","red"
"8082","red","red","red","red","green"
"8083","red","red","red","red","red"
"8084","red","red","red","red","red"
"8085","red","red","red","red","red"
"8086","red","red","red","green","red"
"8087","red","red","red","red","red"
"8088","red","red","red","red","red"
"8089","red","red","red","green","red"
"8090","red","red","red","red","red"
"8091","red","red","red","red","red"
"8092","red","red","red","red","red"
"8093","red","red","red","red","red"
"8094","red","red","red","red","red"
"8095","red","red","red","red","green"
"8096","red","green","green","green","green"
"8097","red","red","red","green","red"
"8098","red","red","red","red","red"
"8099","red","red","red","red","red"
"8100","red","green","green","green","green"
"8101","red","red","red","red","red"
"8102","red","red","red","red","red"
"8103","red","red","red","red","red"
"8104","red","red","red","red","red"
"8105","red","red","red","green","red"
"8106","red","red","red","red","red"
"8107","red","red","red","red","red"
"8108","red","red","red","red","green"
"8109","red","red","red","red","red"
"8110","red","red","red","red","red"
"8111","red","red","red","red","red"
"8112","red","red","red","red","red"
"8113","red","green","red","red","red"
"8114","red","red","red","red","red"
"8115","red","red","red","red","red"
"8116","red","red","red","red","red"
"8117","red","green","red","red","red"
"8118","red","red","red","red","red"
"8119","green","green","green","green","green"
"8120","green","green","red","green","red"
"8121","red","red","red","red","red"
"8122","green","red","red","red","green"
"8123","red","green","green","green","red"
"8124","red","red","red","red","red"
"8125","red","red","red","red","red"
"8126","red","red","red","green","red"
"8127","red","red","red","red","red"
"8128","red","green","green","red","red"
"8129","red","red","green","red","red"
"8130","red","red","red","red","red"
"8131","red","red","red","red","red"
"8132","red","red","red","green","red"
"8133","red","green","red","green","red"
"8134","red","red","red","red","red"
"8135","red","red","red","red","red"
"8136","red","green","red","red","red"
"8137","red","red","red","red","red"
"8138","red","red","red","red","red"
"8139","red","red","red","red","red"
"8140","red","red","red","red","red"
"8141","red","red","red","green","red"
"8142","red","red","red","red","red"
"8143","red","red","red","red","red"
"8144","red","red","red","red","red"
"8145","red","red","red","red","red"
"8146","red","red","red","red","red"
"8147","red","red","red","green","red"
"8148","red","red","red","red","red"
"8149","green","red","red","red","red"
"8150","green","red","red","red","red"
"8151","red","red","red","red","red"
"8152","red","green","red","red","red"
"8153","red","green","red","red","red"
"8154","red","red","red","red","red"
"8155","red","red","red","red","red"
"8156","red","red","red","red","red"
"8157","green","red","red","red","red"
"8158","green","red","red","red","red"
"8159","red","red","red","red","red"
"8160","red","red","red","red","red"
"8161","red","red","red","red","red"
"8162","red","green","green","green","green"
"8163","red","red","red","red","red"
"8164","red","red","red","red","red"
"8165","red","red","green","red","green"
"8166","red","green","red","red","red"
"8167","red","red","red","red","red"
"8168","green","red","red","red","red"
"8169","red","red","red","red","red"
"8170","red","red","red","red","red"
"8171","red","red","red","red","red"
"8172","red","red","red","red","red"
"8173","red","red","red","red","red"
"8174","green","green","green","green","green"
"8175","red","red","red","green","red"
"8176","green","red","red","red","red"
"8177","red","red","red","red","red"
"8178","red","red","red","red","red"
"8179","red","green","red","red","red"
"8180","red","red","red","red","red"
"8181","red","red","red","green","red"
"8182","green","red","red","red","green"
"8183","red","red","red","red","red"
"8184","green","red","red","red","green"
"8185","red","green","green","red","red"
"8186","red","red","red","red","red"
"8187","red","red","red","red","red"
"8188","red","red","red","red","red"
"8189","red","red","red","red","red"
"8190","red","red","red","red","red"
"8191","red","red","red","red","red"
"8192","green","red","red","red","red"
"8193","red","red","red","red","red"
"8194","red","red","red","red","red"
"8195","red","green","red","red","red"
"8196","red","red","red","red","red"
"8197","red","red","red","red","red"
"8198","red","red","red","red","red"
"8199","red","red","red","red","red"
"8200","red","red","red","red","red"
"8201","red","green","green","red","red"
"8202","red","red","red","red","red"
"8203","red","red","red","red","red"
"8204","green","red","red","green","red"
"8205","red","red","red","red","red"
"8206","red","red","red","red","red"
"8207","green","red","red","red","red"
"8208","red","red","red","red","red"
"8209","red","red","green","green","green"
"8210","red","red","red","red","red"
"8211","red","red","red","red","red"
"8212","red","red","red","red","red"
"8213","green","red","red","red","red"
"8214","red","red","red","red","red"
"8215","red","green","green","green","green"
"8216","red","red","green","red","red"
"8217","red","red","red","green","red"
"8218","red","red","red","red","red"
"8219","red","red","red","red","red"
"8220","red","red","red","green","red"
"8221","red","red","red","red","red"
"8222","red","red","red","red","red"
"8223","red","red","red","red","red"
"8224","red","red","red","red","red"
"8225","red","red","red","red","red"
"8226","green","red","red","red","red"
"8227","red","red","red","red","red"
"8228","red","red","red","red","red"
"8229","green","red","red","red","red"
"8230","red","green","green","green","red"
"8231","red","red","red","red","green"
"8232","red","red","red","red","red"
"8233","red","red","red","red","red"
"8234","red","red","red","red","red"
"8235","red","green","green","green","red"
"8236","red","red","red","red","green"
"8237","red","red","red","red","red"
"8238","green","green","green","green","red"
"8239","green","red","red","red","red"
"8240","red","red","red","red","red"
"8241","red","red","red","red","red"
"8242","red","red","red","red","red"
"8243","red","red","red","red","green"
"8244","red","red","red","red","red"
"8245","red","red","red","green","red"
"8246","red","red","red","red","red"
"8247","red","red","green","red","red"
"8248","red","red","red","red","red"
"8249","red","red","red","red","red"
"8250","red","red","red","red","red"
"8251","red","red","red","red","red"
"8252","red","red","red","red","red"
"8253","red","red","red","red","red"
"8254","green","green","green","red","red"
"8255","red","red","red","red","red"
"8256","red","red","red","red","red"
"8257","red","red","red","red","red"
"8258","red","red","red","red","red"
"8259","red","red","red","red","red"
"8260","red","red","red","red","green"
"8261","red","red","red","red","red"
"8262","red","red","red","red","red"
"8263","green","red","red","red","green"
"8264","red","red","red","red","red"
"8265","green","red","red","red","red"
"8266","red","red","red","red","red"
"8267","red","red","red","red","red"
"8268","red","red","red","red","red"
"8269","green","red","red","red","red"
"8270","red","red","red","red","red"
"8271","red","red","red","red","red"
"8272","red","red","red","red","red"
"8273","red","red","red","red","red"
"8274","red","red","red","red","red"
"8275","red","red","red","red","red"
"8276","red","green","green","green","red"
"8277","red","red","green","red","red"
"8278","red","red","red","red","red"
"8279","red","red","red","red","red"
"8280","red","red","red","red","red"
"8281","red","red","red","red","red"
"8282","red","red","green","red","red"
"8283","red","red","red","red","red"
"8284","green","red","red","red","red"
"8285","red","red","red","red","red"
"8286","red","red","red","red","red"
"8287","red","red","red","red","red"
"8288","red","green","green","red","red"
"8289","red","red","red","green","red"
"8290","red","red","red","red","red"
"8291","red","red","red","green","red"
"8292","green","red","red","red","red"
"8293","red","red","red","red","red"
"8294","green","green","green","green","red"
"8295","red","red","green","red","red"
"8296","red","red","red","red","red"
"8297","red","green","green","green","green"
"8298","red","red","red","red","red"
"8299","red","red","red","red","red"
"8300","red","red","red","red","red"
"8301","red","red","red","red","red"
"8302","red","red","red","red","red"
"8303","red","red","red","red","red"
"8304","red","red","red","red","red"
"8305","red","red","red","red","red"
"8306","green","red","red","red","red"
"8307","red","red","red","red","red"
"8308","green","red","red","red","red"
"8309","red","red","red","red","red"
"8310","red","red","red","red","red"
"8311","red","red","red","red","red"
"8312","red","red","red","red","red"
"8313","red","red","red","red","red"
"8314","red","red","red","red","red"
"8315","red","red","red","red","red"
"8316","red","red","red","red","red"
"8317","red","red","red","red","red"
"8318","red","red","red","red","red"
"8319","red","red","red","red","red"
"8320","red","red","red","red","red"
"8321","red","red","red","red","red"
"8322","red","red","red","red","red"
"8323","red","red","red","red","red"
"8324","red","green","green","green","red"
"8325","red","red","red","red","red"
"8326","red","red","red","red","red"
"8327","red","red","red","red","red"
"8328","red","red","red","red","red"
"8329","red","red","red","red","red"
"8330","red","red","red","red","red"
"8331","red","red","red","red","red"
"8332","red","red","red","green","red"
"8333","red","red","red","red","red"
"8334","red","red","red","red","red"
"8335","red","red","red","red","red"
"8336","red","red","red","red","red"
"8337","red","red","red","red","red"
"8338","red","red","red","red","red"
"8339","red","red","red","red","red"
"8340","red","red","red","red","red"
"8341","red","red","red","red","red"
"8342","red","red","red","red","red"
"8343","red","green","green","red","red"
"8344","red","red","red","red","red"
"8345","red","red","red","red","red"
"8346","red","red","red","red","red"
"8347","red","red","red","red","red"
"8348","red","red","red","red","green"
"8349","red","red","red","red","red"
"8350","red","red","red","green","red"
"8351","red","red","red","red","red"
"8352","red","red","red","red","red"
"8353","red","red","red","red","green"
"8354","green","red","red","red","red"
"8355","red","red","red","red","red"
"8356","red","red","red","red","red"
"8357","red","red","red","red","red"
"8358","red","red","red","red","red"
"8359","red","red","red","red","red"
"8360","red","red","red","red","green"
"8361","red","red","red","red","red"
"8362","red","red","red","red","red"
"8363","red","red","red","red","red"
"8364","red","red","red","red","red"
"8365","red","green","red","red","red"
"8366","red","red","red","red","red"
"8367","red","red","red","red","red"
"8368","red","red","red","red","red"
"8369","red","red","red","red","green"
"8370","green","red","red","red","red"
"8371","red","green","green","red","red"
"8372","red","red","red","red","red"
"8373","red","red","red","red","red"
"8374","red","red","red","red","green"
"8375","red","red","red","red","red"
"8376","red","red","red","red","red"
"8377","red","red","red","red","red"
"8378","red","red","red","red","red"
"8379","red","red","red","red","red"
"8380","red","red","red","red","red"
"8381","green","red","red","red","red"
"8382","red","red","red","red","red"
"8383","red","red","red","red","red"
"8384","red","red","red","red","red"
"8385","red","red","red","red","red"
"8386","red","red","red","red","red"
"8387","red","red","red","green","red"
"8388","red","red","red","red","green"
"8389","red","red","red","red","red"
"8390","red","red","red","red","red"
"8391","red","red","red","red","red"
"8392","red","red","red","red","red"
"8393","red","red","red","red","red"
"8394","red","red","red","red","red"
"8395","red","red","red","red","red"
"8396","green","green","green","green","green"
"8397","red","red","red","red","green"
"8398","red","red","red","red","red"
"8399","red","red","green","red","red"
"8400","red","red","red","red","red"
"8401","red","red","red","red","red"
"8402","green","red","red","red","green"
"8403","red","red","red","red","red"
"8404","red","green","red","red","red"
"8405","red","red","red","red","red"
"8406","red","red","red","red","red"
"8407","red","red","red","red","red"
"8408","red","red","green","green","red"
"8409","red","red","red","red","red"
"8410","green","red","red","red","red"
"8411","red","red","red","red","red"
"8412","green","red","red","red","red"
"8413","green","red","red","red","red"
"8414","green","red","red","red","green"
"8415","red","red","red","red","red"
"8416","green","red","red","red","red"
"8417","red","red","red","red","red"
"8418","red","red","red","green","red"
"8419","red","red","red","red","red"
"8420","green","red","red","red","red"
"8421","red","red","red","red","red"
"8422","red","red","red","red","red"
"8423","red","red","red","red","red"
"8424","red","red","red","red","red"
"8425","red","red","red","red","red"
"8426","green","red","red","red","red"
"8427","red","red","red","red","red"
"8428","red","red","red","red","red"
"8429","green","red","red","red","red"
"8430","red","red","green","red","red"
"8431","red","red","red","red","red"
"8432","red","red","red","red","red"
"8433","red","red","red","red","green"
"8434","red","red","red","red","red"
"8435","red","red","red","red","red"
"8436","red","red","red","red","red"
"8437","red","red","red","red","red"
"8438","red","red","red","green","red"
"8439","red","red","red","red","red"
"8440","red","red","red","red","red"
"8441","red","red","red","red","red"
"8442","red","red","red","red","red"
"8443","red","red","red","red","red"
"8444","red","red","red","red","red"
"8445","red","red","red","red","red"
"8446","red","red","red","red","red"
"8447","red","red","red","red","red"
"8448","red","red","red","red","red"
"8449","red","red","red","red","red"
"8450","red","red","red","red","red"
"8451","red","red","red","red","red"
"8452","red","red","red","red","red"
"8453","red","red","red","red","green"
"8454","red","red","red","red","red"
"8455","red","red","red","red","red"
"8456","red","red","red","red","red"
"8457","red","green","green","red","red"
"8458","red","red","red","red","red"
"8459","red","green","green","red","red"
"8460","green","red","red","red","red"
"8461","green","green","green","green","green"
"8462","red","green","green","red","green"
"8463","red","red","red","red","red"
"8464","red","red","red","red","red"
"8465","red","red","red","red","red"
"8466","red","red","red","red","red"
"8467","red","red","red","red","red"
"8468","red","red","red","red","red"
"8469","red","red","red","red","red"
"8470","red","green","red","green","red"
"8471","red","red","red","red","red"
"8472","red","red","red","red","red"
"8473","red","red","red","red","red"
"8474","red","red","red","red","red"
"8475","red","red","red","red","red"
"8476","red","red","red","red","red"
"8477","red","red","red","red","green"
"8478","red","red","red","red","red"
"8479","red","red","red","red","red"
"8480","red","red","red","red","red"
"8481","red","red","red","red","red"
"8482","red","red","red","red","red"
"8483","red","red","red","red","red"
"8484","red","red","red","red","green"
"8485","red","green","green","green","green"
"8486","red","red","red","red","red"
"8487","red","red","red","red","red"
"8488","red","red","red","red","red"
"8489","red","red","red","red","red"
"8490","red","red","red","red","red"
"8491","red","red","red","red","red"
"8492","red","red","red","red","red"
"8493","red","red","red","red","red"
"8494","red","red","red","red","red"
"8495","red","red","red","red","red"
"8496","green","red","red","red","red"
"8497","red","red","green","red","red"
"8498","red","red","red","red","red"
"8499","green","red","red","red","red"
"8500","red","red","red","red","red"
"8501","red","red","green","red","red"
"8502","red","red","red","red","red"
"8503","red","red","red","red","red"
"8504","red","green","green","green","red"
"8505","red","red","red","red","red"
"8506","red","red","red","red","red"
"8507","red","red","red","red","red"
"8508","red","red","red","red","red"
"8509","red","red","red","red","red"
"8510","red","red","red","red","red"
"8511","red","red","red","red","red"
"8512","red","red","red","red","green"
"8513","red","red","red","red","red"
"8514","red","red","red","red","red"
"8515","red","green","green","green","green"
"8516","red","red","red","red","red"
"8517","red","red","red","red","red"
"8518","red","green","red","red","red"
"8519","red","red","red","green","red"
"8520","green","green","red","red","green"
"8521","red","red","red","red","red"
"8522","red","red","red","red","red"
"8523","green","green","red","red","red"
"8524","red","red","red","red","red"
"8525","red","red","red","red","red"
"8526","red","red","red","red","red"
"8527","red","red","red","red","red"
"8528","red","green","green","green","green"
"8529","green","red","red","red","red"
"8530","green","red","red","red","red"
"8531","red","red","red","red","red"
"8532","red","red","red","red","red"
"8533","red","red","red","red","red"
"8534","red","green","green","green","green"
"8535","red","red","red","red","red"
"8536","red","red","red","red","red"
"8537","green","green","green","green","green"
"8538","red","red","red","red","red"
"8539","red","red","red","green","red"
"8540","red","red","red","green","red"
"8541","red","red","red","red","red"
"8542","red","red","red","red","red"
"8543","red","red","red","red","green"
"8544","red","red","red","red","red"
"8545","red","red","red","red","red"
"8546","red","red","red","red","red"
"8547","green","red","red","green","red"
"8548","red","red","red","red","red"
"8549","red","red","red","red","red"
"8550","red","red","red","red","red"
"8551","red","red","red","red","red"
"8552","red","red","red","red","green"
"8553","green","red","red","red","red"
"8554","red","red","red","green","red"
"8555","red","red","red","red","red"
"8556","red","red","red","red","red"
"8557","red","red","red","red","green"
"8558","red","red","red","red","red"
"8559","red","red","red","red","red"
"8560","red","green","red","red","red"
"8561","red","red","red","red","red"
"8562","red","red","red","red","red"
"8563","red","red","red","red","red"
"8564","red","red","red","red","red"
"8565","red","red","red","red","red"
"8566","red","red","red","red","red"
"8567","red","red","red","red","red"
"8568","red","red","red","red","red"
"8569","red","red","red","red","red"
"8570","red","red","red","red","red"
"8571","red","red","red","red","red"
"8572","green","red","red","red","red"
"8573","red","red","red","red","red"
"8574","red","red","red","red","red"
"8575","red","red","red","red","red"
"8576","red","red","red","red","red"
"8577","red","red","red","red","red"
"8578","red","red","red","red","red"
"8579","red","red","red","red","red"
"8580","red","red","red","red","red"
"8581","red","red","red","red","red"
"8582","red","red","red","red","red"
"8583","red","red","red","red","red"
"8584","red","red","red","red","green"
"8585","red","red","red","red","red"
"8586","red","red","red","red","red"
"8587","red","red","red","red","red"
"8588","green","red","red","red","red"
"8589","green","red","red","red","red"
"8590","red","red","red","red","red"
"8591","red","green","red","red","red"
"8592","red","red","red","red","red"
"8593","red","red","red","red","red"
"8594","red","green","green","green","green"
"8595","red","red","red","red","red"
"8596","red","red","red","red","red"
"8597","red","red","red","green","red"
"8598","red","red","red","red","red"
"8599","green","red","red","red","red"
"8600","red","red","red","red","red"
"8601","red","red","red","red","red"
"8602","red","green","red","red","red"
"8603","red","green","green","green","green"
"8604","red","red","red","red","red"
"8605","red","red","red","red","red"
"8606","red","red","red","red","red"
"8607","red","red","red","red","red"
"8608","red","red","red","red","red"
"8609","red","red","red","green","red"
"8610","red","red","red","red","red"
"8611","red","green","red","red","red"
"8612","green","red","red","red","red"
"8613","red","red","red","red","red"
"8614","red","red","red","red","red"
"8615","red","green","green","green","red"
"8616","red","green","red","red","red"
"8617","red","red","red","red","red"
"8618","red","green","red","red","red"
"8619","red","red","red","red","red"
"8620","red","red","red","green","red"
"8621","red","red","red","red","red"
"8622","red","red","red","red","red"
"8623","red","red","red","green","red"
"8624","red","red","red","red","red"
"8625","green","red","green","red","green"
"8626","red","red","red","red","red"
"8627","red","red","red","red","red"
"8628","red","red","red","red","red"
"8629","red","red","red","red","red"
"8630","red","red","red","red","red"
"8631","red","red","green","red","red"
"8632","red","red","red","green","red"
"8633","red","red","red","red","red"
"8634","red","red","red","red","red"
"8635","red","red","red","red","red"
"8636","red","red","red","red","red"
"8637","green","green","red","red","red"
"8638","green","red","red","red","red"
"8639","red","red","red","red","green"
"8640","red","red","red","red","red"
"8641","red","red","red","red","red"
"8642","red","red","red","red","red"
"8643","red","red","red","red","red"
"8644","red","red","red","red","red"
"8645","red","red","red","red","red"
"8646","red","red","red","red","red"
"8647","red","red","red","red","red"
"8648","red","red","red","red","red"
"8649","green","red","red","red","red"
"8650","red","green","green","green","green"
"8651","red","red","red","red","red"
"8652","red","green","red","red","red"
"8653","red","red","red","red","red"
"8654","red","red","red","red","red"
"8655","red","red","red","red","red"
"8656","red","red","red","red","red"
"8657","red","red","red","red","red"
"8658","red","red","green","red","red"
"8659","red","red","red","red","red"
"8660","red","red","red","red","red"
"8661","red","red","red","red","red"
"8662","red","red","red","red","red"
"8663","green","red","red","red","red"
"8664","red","red","red","red","red"
"8665","red","green","red","red","red"
"8666","green","red","red","red","red"
"8667","red","red","red","red","red"
"8668","red","red","red","red","red"
"8669","red","red","red","red","red"
"8670","red","red","red","red","red"
"8671","red","red","red","red","red"
"8672","red","red","red","red","red"
"8673","red","red","red","red","red"
"8674","red","red","red","red","red"
"8675","red","red","red","red","red"
"8676","red","red","red","red","red"
"8677","red","red","red","red","red"
"8678","red","green","green","red","red"
"8679","red","red","red","red","red"
"8680","red","red","red","green","red"
"8681","red","red","red","red","red"
"8682","red","green","red","red","red"
"8683","red","red","red","red","red"
"8684","red","red","red","red","red"
"8685","red","red","red","red","red"
"8686","red","red","red","red","red"
"8687","red","red","red","red","red"
"8688","red","red","red","red","red"
"8689","red","red","red","red","red"
"8690","red","green","red","red","red"
"8691","red","red","red","red","red"
"8692","red","red","red","red","red"
"8693","red","green","green","green","green"
"8694","red","red","red","red","red"
"8695","red","red","red","red","red"
"8696","red","red","red","red","red"
"8697","red","red","red","red","red"
"8698","red","red","red","red","red"
"8699","red","green","green","green","red"
"8700","red","red","red","green","red"
"8701","red","green","red","red","red"
"8702","red","red","red","red","red"
"8703","red","green","green","red","red"
"8704","green","red","red","red","red"
"8705","red","red","red","red","red"
"8706","red","red","red","red","red"
"8707","red","red","red","red","red"
"8708","red","green","green","green","green"
"8709","red","red","red","red","red"
"8710","red","red","red","red","red"
"8711","red","red","red","red","red"
"8712","red","red","red","red","red"
"8713","red","red","red","red","red"
"8714","red","red","red","red","red"
"8715","red","red","red","red","red"
"8716","red","red","red","red","red"
"8717","red","red","red","red","red"
"8718","red","red","red","red","red"
"8719","red","red","red","red","red"
"8720","red","red","red","red","green"
"8721","red","green","green","red","red"
"8722","red","red","red","red","red"
"8723","red","red","red","green","red"
"8724","red","red","red","red","red"
"8725","red","red","red","red","red"
"8726","red","red","red","red","red"
"8727","green","red","red","red","red"
"8728","red","red","red","red","red"
"8729","red","red","red","red","red"
"8730","red","red","red","red","red"
"8731","red","red","red","red","red"
"8732","green","red","red","red","red"
"8733","red","red","red","red","red"
"8734","red","red","red","red","red"
"8735","red","red","red","red","red"
"8736","red","red","red","red","red"
"8737","red","red","red","red","red"
"8738","red","red","red","red","red"
"8739","red","red","red","red","red"
"8740","green","red","red","red","red"
"8741","red","red","red","red","red"
"8742","red","red","red","red","green"
"8743","red","red","red","red","red"
"8744","red","green","green","red","red"
"8745","red","red","red","red","red"
"8746","red","red","red","red","red"
"8747","red","red","red","red","red"
"8748","red","red","red","red","red"
"8749","red","red","red","red","red"
"8750","red","red","red","red","red"
"8751","red","red","red","red","red"
"8752","red","red","red","red","red"
"8753","red","green","green","red","red"
"8754","red","red","red","red","red"
"8755","red","red","red","red","red"
"8756","red","red","red","red","red"
"8757","red","red","red","red","red"
"8758","red","green","red","red","red"
"8759","green","red","red","red","red"
"8760","red","red","red","red","red"
"8761","red","red","red","red","red"
"8762","red","red","red","red","red"
"8763","red","red","red","red","red"
"8764","red","red","red","red","red"
"8765","red","red","red","red","red"
"8766","red","red","red","red","red"
"8767","red","red","red","red","red"
"8768","green","red","red","red","red"
"8769","red","red","red","red","red"
"8770","red","red","red","red","red"
"8771","green","red","red","red","red"
"8772","red","red","red","red","red"
"8773","red","red","red","red","red"
"8774","red","red","red","red","red"
"8775","red","red","red","red","red"
"8776","red","red","red","red","red"
"8777","red","red","green","red","red"
"8778","green","red","red","red","red"
"8779","red","red","red","red","red"
"8780","red","red","red","red","red"
"8781","red","red","red","red","red"
"8782","red","red","red","red","red"
"8783","red","green","red","red","red"
"8784","green","red","red","red","red"
"8785","red","red","red","red","red"
"8786","red","green","green","green","green"
"8787","green","red","red","red","red"
"8788","red","red","red","red","red"
"8789","red","red","red","red","red"
"8790","red","red","red","red","red"
"8791","red","red","red","red","red"
"8792","red","red","red","red","red"
"8793","red","red","red","red","red"
"8794","red","green","green","green","red"
"8795","red","red","red","red","red"
"8796","red","red","red","red","red"
"8797","red","red","red","red","red"
"8798","red","red","red","red","red"
"8799","red","red","red","red","red"
"8800","red","red","red","red","red"
"8801","green","red","red","red","red"
"8802","red","red","red","red","green"
"8803","red","red","red","red","green"
"8804","red","red","red","red","green"
"8805","red","red","red","red","green"
"8806","red","red","red","red","red"
"8807","red","red","red","red","red"
"8808","red","red","red","red","red"
"8809","red","red","red","red","red"
"8810","red","red","red","red","red"
"8811","green","red","red","red","red"
"8812","red","red","red","red","red"
"8813","red","red","red","red","red"
"8814","red","red","red","red","red"
"8815","red","red","red","red","red"
"8816","red","red","red","red","red"
"8817","red","red","red","green","red"
"8818","red","red","red","red","red"
"8819","red","red","red","red","green"
"8820","red","red","red","red","green"
"8821","red","red","red","red","red"
"8822","red","red","red","red","red"
"8823","red","red","red","red","red"
"8824","red","red","red","red","red"
"8825","red","red","red","red","red"
"8826","red","red","red","red","red"
"8827","red","red","red","green","red"
"8828","red","red","red","green","red"
"8829","red","green","red","red","red"
"8830","red","red","red","green","red"
"8831","green","red","red","red","red"
"8832","red","red","red","red","red"
"8833","green","red","green","red","green"
"8834","red","red","red","red","red"
"8835","red","red","red","red","red"
"8836","red","red","red","red","green"
"8837","red","red","red","red","red"
"8838","green","red","red","red","green"
"8839","red","red","red","red","red"
"8840","red","red","red","red","red"
"8841","red","red","red","green","red"
"8842","red","red","green","red","red"
"8843","red","red","red","red","red"
"8844","red","red","red","red","red"
"8845","red","red","red","red","red"
"8846","red","green","green","red","red"
"8847","red","red","red","red","red"
"8848","red","red","red","red","red"
"8849","red","green","red","red","red"
"8850","red","green","green","green","green"
"8851","red","red","red","red","red"
"8852","red","red","red","red","red"
"8853","red","red","red","red","red"
"8854","red","red","red","red","red"
"8855","red","green","green","green","green"
"8856","red","red","red","red","green"
"8857","red","red","red","red","green"
"8858","red","red","red","red","red"
"8859","red","red","red","red","red"
"8860","red","red","red","red","red"
"8861","red","red","red","red","red"
"8862","red","red","red","red","red"
"8863","red","red","red","red","red"
"8864","red","green","green","red","red"
"8865","red","red","red","red","red"
"8866","red","red","red","red","red"
"8867","red","red","red","red","red"
"8868","red","red","red","red","red"
"8869","red","red","red","red","red"
"8870","red","red","red","red","red"
"8871","red","red","red","red","red"
"8872","red","red","red","red","red"
"8873","red","red","red","red","red"
"8874","red","red","red","red","red"
"8875","red","red","red","red","red"
"8876","red","red","red","red","red"
"8877","red","red","red","red","red"
"8878","red","red","red","red","red"
"8879","red","red","red","red","red"
"8880","red","red","red","red","red"
"8881","red","red","red","red","red"
"8882","red","red","red","red","red"
"8883","red","green","red","red","red"
"8884","red","red","red","red","red"
"8885","green","red","red","red","red"
"8886","green","red","red","red","red"
"8887","red","red","red","red","green"
"8888","red","red","red","red","red"
"8889","red","red","red","red","red"
"8890","red","red","red","red","red"
"8891","red","red","red","red","red"
"8892","red","red","red","red","red"
"8893","red","red","red","red","red"
"8894","red","red","red","red","red"
"8895","red","red","red","red","red"
"8896","red","red","red","red","red"
"8897","green","green","green","green","red"
"8898","red","red","red","red","red"
"8899","green","red","red","red","red"
"8900","red","red","red","red","red"
"8901","red","red","red","red","red"
"8902","red","red","red","red","red"
"8903","red","red","red","red","red"
"8904","red","red","red","red","red"
"8905","red","red","red","red","red"
"8906","red","red","red","red","red"
"8907","red","red","red","red","red"
"8908","red","red","red","red","red"
"8909","red","red","red","red","red"
"8910","red","red","red","red","red"
"8911","red","red","red","red","red"
"8912","green","red","red","red","red"
"8913","red","red","red","red","red"
"8914","red","red","red","red","red"
"8915","green","red","red","green","red"
"8916","red","red","red","red","red"
"8917","red","red","red","red","red"
"8918","green","red","red","red","red"
"8919","red","red","red","red","red"
"8920","red","red","red","red","green"
"8921","red","red","red","red","red"
"8922","red","red","red","red","red"
"8923","red","red","red","green","red"
"8924","red","red","red","red","red"
"8925","green","red","red","red","red"
"8926","red","red","red","red","red"
"8927","red","green","red","red","red"
"8928","red","red","red","green","red"
"8929","red","red","red","red","red"
"8930","red","red","red","red","red"
"8931","red","red","red","red","red"
"8932","red","red","red","red","red"
"8933","red","green","red","red","red"
"8934","red","red","red","red","green"
"8935","red","red","red","red","red"
"8936","red","red","red","red","red"
"8937","red","red","red","red","red"
"8938","red","red","red","red","red"
"8939","red","red","red","red","red"
"8940","red","red","red","red","red"
"8941","red","red","red","red","red"
"8942","red","red","red","red","red"
"8943","red","red","red","red","red"
"8944","red","red","red","red","red"
"8945","green","red","red","red","red"
"8946","red","red","red","red","red"
"8947","red","green","green","green","green"
"8948","red","red","red","red","red"
"8949","red","red","red","red","red"
"8950","red","red","red","red","red"
